 0,20,12,-86,-23,-41,-34,
 1,20,13,-85,-23,-40,-34,
 2,20,12,-86,-23,-40,-34,
 3,21,11,-86,-23,-41,-34,
 4,19,11,-85,-24,-40,-34,
 5,21,11,-85,-23,-40,-34,
 6,21,11,-85,-23,-40,-34,
 7,20,12,-85,-24,-40,-34,
 8,20,11,-85,-24,-40,-34,
 9,19,12,-84,-24,-40,-34,
 10,21,11,-85,-24,-40,-34,
 11,20,10,-84,-24,-41,-33,
 12,21,12,-84,-24,-40,-34,
 13,20,11,-84,-24,-40,-34,
 14,20,11,-84,-24,-40,-34,
 15,21,12,-84,-23,-40,-34,
 16,20,11,-84,-24,-40,-34,
 17,20,11,-83,-24,-40,-35,
 18,20,10,-83,-24,-40,-35,
 19,20,11,-81,-24,-39,-35,
 20,21,10,-82,-24,-39,-36,
 21,20,11,-81,-24,-38,-35,
 22,20,10,-79,-24,-37,-36,
 23,20,10,-78,-24,-34,-36,
 24,20,10,-76,-24,-33,-37,
 25,20,9,-74,-24,-30,-37,
 26,20,8,-71,-25,-27,-39,
 27,20,6,-68,-24,-25,-41,
 28,20,5,-65,-24,-21,-42,
 29,20,3,-62,-24,-19,-44,
 30,20,1,-57,-24,-14,-48,
 31,19,0,-53,-25,-11,-51,
 32,19,-2,-48,-24,-6,-55,
 33,19,-4,-41,-25,-3,-59,
 34,19,-7,-36,-25,0,-64,
 35,19,-9,-28,-25,5,-71,
 36,19,-11,-20,-25,7,-78,
 37,18,-12,-11,-26,10,-85,
 38,19,-11,-2,-26,13,-93,
 39,18,-12,4,-27,15,-102,
 40,17,-11,17,-27,17,-112,
 41,18,-11,24,-27,17,-123,
 42,18,-11,27,-28,18,-134,
 43,17,-11,34,-28,18,-139,
 44,17,-12,41,-28,22,-150,
 45,15,-11,48,-29,20,-151,
 46,14,-12,57,-29,22,-137,
 47,12,-14,57,-30,22,-128,
 48,11,-14,50,-31,24,-125,
 49,10,-15,49,-32,25,-125,
 50,8,-17,46,-31,28,-125,
 51,6,-19,48,-33,30,-126,
 52,7,-20,64,-34,32,-125,
 53,4,-21,69,-34,34,-126,
 54,3,-21,69,-35,35,-126,
 55,2,-19,71,-36,34,-125,
 56,1,-19,74,-36,31,-123,
 57,0,-18,71,-37,32,-122,
 58,-3,-16,75,-37,32,-121,
 59,-4,-17,78,-37,36,-123,
 60,-6,-22,80,-38,39,-126,
 61,-8,-24,91,-38,38,-124,
 62,-8,-28,91,-38,36,-124,
 63,-9,-38,96,-38,31,-123,
 64,-11,-44,99,-38,31,-120,
 65,-12,-46,99,-38,33,-118,
 66,-12,-36,99,-39,37,-119,
 67,-14,-36,99,-39,36,-124,
 68,-14,-39,92,-39,33,-127,
 69,-15,-50,95,-39,32,-129,
 70,-15,-56,98,-39,36,-125,
 71,-15,-61,96,-39,38,-123,
 72,-16,-61,99,-39,33,-124,
 73,-16,-60,100,-38,31,-128,
 74,-16,-61,98,-38,34,-130,
 75,-16,-66,103,-36,35,-126,
 76,-17,-66,103,-34,34,-118,
 77,-17,-63,98,-32,31,-118,
 78,-19,-65,95,-28,38,-125,
 79,-20,-69,95,-25,36,-123,
 80,-22,-67,100,-21,33,-118,
 81,-21,-63,102,-16,34,-119,
 82,-21,-64,99,-10,36,-126,
 83,-21,-66,100,-6,31,-122,
 84,-22,-60,98,-3,35,-116,
 85,-22,-59,93,0,36,-118,
 86,-23,-63,94,3,33,-122,
 87,-22,-60,96,6,40,-117,
 88,-22,-58,93,9,39,-119,
 89,-22,-63,93,13,39,-122,
 90,-21,-62,99,16,41,-113,
 91,-22,-62,99,15,37,-112,
 92,-21,-67,95,17,41,-115,
 93,-22,-63,96,18,35,-111,
 94,-23,-65,95,18,40,-118,
 95,-23,-64,90,19,37,-117,
 96,-23,-62,95,19,40,-115,
 97,-24,-66,92,20,39,-121,
 98,-23,-63,94,24,40,-116,
 99,-22,-64,90,30,41,-118,
 100,-20,-57,95,35,44,-108,
 101,-21,-58,89,36,40,-111,
 102,-21,-56,95,38,43,-111,
 103,-22,-60,89,39,40,-114,
 104,-24,-59,98,37,44,-116,
 105,-25,-62,96,38,38,-116,
 106,-27,-62,92,37,42,-117,
 107,-27,-66,92,36,38,-114,
 108,-26,-64,93,35,38,-114,
 109,-27,-71,92,35,42,-118,
 110,-28,-61,92,38,41,-117,
 111,-29,-63,91,39,44,-123,
 112,-30,-59,92,42,43,-117,
 113,-33,-57,90,46,37,-119,
 114,-35,-62,90,47,42,-116,
 115,-35,-61,91,46,43,-114,
 116,-36,-62,91,44,39,-122,
 117,-37,-70,93,44,40,-116,
 118,-38,-65,90,45,42,-117,
 119,-39,-67,93,47,42,-120,
 120,-40,-67,87,51,39,-118,
 121,-40,-61,91,52,44,-118,
 122,-39,-54,88,52,44,-123,
 123,-37,-59,83,49,39,-122,
 124,-38,-67,88,50,35,-116,
 125,-40,-69,88,52,38,-115,
 126,-44,-66,85,56,47,-122,
 127,-42,-64,87,57,46,-125,
 128,-39,-63,84,54,43,-121,
 129,-38,-65,89,54,39,-119,
 130,-38,-66,89,58,38,-119,
 131,-40,-71,90,61,37,-122,
 132,-41,-73,83,61,38,-122,
 133,-40,-71,83,57,43,-115,
 134,-39,-67,82,60,46,-116,
 135,-42,-64,88,62,46,-121,
 136,-44,-62,88,62,41,-122,
 137,-42,-65,83,60,42,-115,
 138,-39,-69,86,64,40,-116,
 139,-41,-72,89,63,41,-115,
 140,-42,-71,88,59,41,-116,
 141,-42,-66,95,62,42,-116,
 142,-40,-66,89,63,42,-118,
 143,-41,-69,85,58,41,-118,
 144,-45,-71,89,63,40,-118,
 145,-46,-75,87,62,40,-113,
 146,-43,-67,92,61,40,-114,
 147,-43,-62,93,66,46,-113,
 148,-46,-57,97,61,41,-113,
 149,-46,-61,95,62,42,-111,
 150,-41,-73,89,64,41,-115,
 151,-44,-69,91,62,42,-109,
 152,-44,-57,92,68,48,-114,
 153,-42,-57,86,61,45,-118,
 154,-42,-69,92,65,47,-112,
 155,-45,-69,87,62,45,-114,
 156,-43,-59,89,66,43,-115,
 157,-40,-64,90,60,42,-116,
 158,-45,-68,86,67,43,-115,
 159,-43,-71,92,63,44,-115,
 160,-42,-70,88,65,45,-117,
 161,-47,-61,92,63,48,-113,
 162,-45,-71,98,64,47,-110,
 163,-44,-74,93,66,47,-110,
 164,-49,-71,91,62,44,-110,
 165,-44,-66,94,66,43,-106,
 166,-42,-67,86,64,40,-112,
 167,-46,-68,93,64,45,-110,
 168,-45,-64,88,67,45,-103,
 169,-45,-61,91,63,48,-110,
 170,-49,-61,92,62,44,-102,
 171,-42,-62,90,66,44,-108,
