 0,0.000005,0.000002,-0.000023,-0.000000,0.000000,-0.000080,
 1,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000079,
 2,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000078,
 3,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000076,
 4,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000076,
 5,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000075,
 6,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000075,
 7,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000073,
 8,0.000004,0.000002,-0.000023,-0.000000,0.000000,-0.000073,
 9,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000073,
 10,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000072,
 11,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000070,
 12,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000070,
 13,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000070,
 14,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000069,
 15,0.000003,0.000002,-0.000023,0.000000,0.000000,-0.000069,
 16,0.000003,0.000002,-0.000023,-0.000000,0.000000,-0.000069,
 17,0.000003,0.000002,-0.000023,-0.000000,0.000001,-0.000069,
 18,0.000003,0.000001,-0.000022,-0.000000,0.000001,-0.000069,
 19,0.000002,0.000002,-0.000022,-0.000000,0.000001,-0.000069,
 20,0.000002,0.000001,-0.000022,0.000000,0.000001,-0.000069,
 21,0.000002,0.000001,-0.000022,-0.000000,0.000002,-0.000069,
 22,0.000002,0.000001,-0.000021,0.000000,0.000004,-0.000069,
 23,0.000002,0.000000,-0.000020,-0.000000,0.000007,-0.000070,
 24,0.000002,-0.000000,-0.000019,0.000000,0.000011,-0.000071,
 25,0.000002,-0.000001,-0.000017,0.000000,0.000016,-0.000072,
 26,0.000002,-0.000004,-0.000014,0.000000,0.000027,-0.000075,
 27,0.000002,-0.000006,-0.000011,-0.000000,0.000041,-0.000079,
 28,0.000002,-0.000008,-0.000008,0.000000,0.000056,-0.000083,
 29,0.000002,-0.000012,-0.000003,0.000000,0.000077,-0.000089,
 30,0.000001,-0.000017,0.000005,-0.000000,0.000105,-0.000096,
 31,0.000001,-0.000023,0.000014,-0.000000,0.000137,-0.000104,
 32,0.000001,-0.000029,0.000026,-0.000000,0.000179,-0.000115,
 33,0.000001,-0.000048,0.000047,-0.000000,0.000238,-0.000129,
 34,0.000001,-0.000075,0.000070,-0.000000,0.000298,-0.000145,
 35,0.000000,-0.000126,0.000098,-0.000001,0.000361,-0.000168,
