0.0,0.0,0.0,0.0,0.0,0.0,150.0,400.0,-200.0
0.0,0.0,0.0,0.0,-0.0,0.0,150.0,400.0,-200.0
0.0,0.0,0.0,0.0,-0.0,0.0,150.0,400.0,-200.0
0.0,0.0,0.0,0.0,-0.0,0.0,150.0,400.0,-200.0
0.0,0.0,0.0,0.001,-0.001,0.0,150.0,400.0,-200.0
0.0,0.0,0.002,0.003,-0.002,0.0,150.0,400.0,-200.0
0.0,0.0,0.002,0.004,-0.003,0.0,150.0,400.0,-200.0
0.0,0.0,0.005,0.009,-0.007,0.0,150.0,400.0,-200.0
0.0,0.0,0.006,0.011,-0.009,0.0,150.0,400.0,-200.0
0.0,0.0,0.009,0.017,-0.014,0.0,150.0,400.0,-200.0
0.0,0.0,0.011,0.021,-0.017,0.0,150.0,400.0,-200.0
0.0,0.0,0.016,0.029,-0.023,0.0,150.0,400.0,-200.0
0.0,0.0,0.019,0.034,-0.027,0.0,150.0,400.0,-200.0
0.0,0.0,0.025,0.045,-0.036,0.0,150.0,400.0,-200.0
0.0,0.0,0.029,0.052,-0.041,0.0,150.0,400.0,-200.0
0.0,0.0,0.037,0.066,-0.053,0.0,150.0,400.0,-200.0
0.0,0.0,0.041,0.074,-0.06,0.0,150.0,400.0,-200.0
0.0,0.0,0.051,0.092,-0.074,0.0,150.0,400.0,-200.0
0.0,0.0,0.057,0.102,-0.082,0.0,150.0,400.0,-200.0
0.0,0.0,0.069,0.124,-0.099,0.0,150.0,400.0,-200.0
0.0,0.0,0.076,0.135,-0.109,0.0,150.0,400.0,-200.0
0.0,0.0,0.098,0.175,-0.14,0.0,150.0,400.0,-200.0
0.0,0.0,0.106,0.189,-0.152,0.0,150.0,400.0,-200.0
0.0,0.0,0.133,0.237,-0.19,0.0,150.0,400.0,-200.0
0.0,0.0,0.143,0.254,-0.204,0.0,150.0,400.0,-200.0
0.0,0.0,0.164,0.291,-0.234,0.0,150.0,400.0,-200.0
0.0,0.0,0.175,0.31,-0.25,0.0,150.0,400.0,-200.0
0.0,0.0,0.186,0.33,-0.266,0.0,150.0,400.0,-200.0
0.0,0.0,0.198,0.351,-0.283,0.0,150.0,400.0,-200.0
0.0,0.0,0.211,0.373,-0.3,0.0,150.0,400.0,-200.0
0.0,0.0,0.224,0.395,-0.318,0.0,150.0,400.0,-200.0
0.0,0.0,0.237,0.419,-0.337,0.0,150.0,400.0,-200.0
0.0,0.0,0.251,0.442,-0.356,0.0,150.0,400.0,-200.0
0.0,0.0,0.279,0.492,-0.396,0.0,150.0,400.0,-200.0
0.0,0.0,0.294,0.518,-0.417,0.0,150.0,400.0,-200.0
0.0,0.0,0.326,0.573,-0.461,0.0,150.0,400.0,-200.0
0.0,0.0,0.342,0.601,-0.484,0.0,150.0,400.0,-200.0
0.0,0.0,0.395,0.691,-0.556,0.0,150.0,400.0,-200.0
0.0,0.0,0.413,0.722,-0.582,0.0,150.0,400.0,-200.0
0.0,0.0,0.47,0.82,-0.661,0.0,150.0,400.0,-200.0
0.0,0.0,0.49,0.854,-0.688,0.0,150.0,400.0,-200.0
0.0,0.0,0.532,0.924,-0.745,0.0,150.0,400.0,-200.0
0.0,0.0,0.553,0.961,-0.775,0.0,150.0,400.0,-200.0
0.0,0.0,0.62,1.073,-0.866,0.0,150.0,400.0,-200.0
0.0,0.0,0.644,1.112,-0.897,0.0,150.0,400.0,-200.0
0.0,0.0,0.716,1.233,-0.995,0.0,150.0,400.0,-200.0
0.0,0.0,0.741,1.274,-1.028,0.0,150.0,400.0,-200.0
0.0,0.0,0.818,1.402,-1.132,0.0,150.0,400.0,-200.0
0.0,0.0,0.845,1.446,-1.167,0.0,150.0,400.0,-200.0
0.0,0.0,0.927,1.581,-1.277,0.0,150.0,400.0,-200.0
0.0,0.0,0.955,1.627,-1.314,0.0,150.0,400.0,-200.0
0.0,0.0,1.013,1.721,-1.39,0.0,150.0,400.0,-200.0
0.0,0.0,1.042,1.769,-1.429,0.0,150.0,400.0,-200.0
0.0,0.0,1.133,1.915,-1.547,0.0,150.0,400.0,-200.0
0.0,0.0,1.164,1.964,-1.588,0.0,150.0,400.0,-200.0
0.0,0.0,1.227,2.065,-1.669,0.0,150.0,400.0,-200.0
