0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.001,0.0,0.0,-0.001,0.0,0.0,0.0
-0.0,-0.0,0.001,0.0,0.0,-0.001,0.0,0.0,0.0
-0.0,-0.0,0.001,0.0,0.0,-0.001,0.0,0.0,0.0
-0.0,-0.001,0.001,0.0,0.0,-0.002,0.0,0.0,0.0
-0.0,-0.001,0.002,0.0,0.0,-0.002,0.0,0.0,0.0
-0.0,-0.001,0.002,0.001,0.0,-0.002,0.0,0.0,0.0
-0.0,-0.001,0.002,0.001,0.0,-0.003,0.0,0.0,0.0
-0.0,-0.001,0.003,0.001,0.0,-0.004,0.0,0.0,0.0
-0.0,-0.001,0.003,0.001,0.001,-0.004,0.0,0.0,0.0
-0.0,-0.002,0.004,0.001,0.001,-0.005,0.0,0.0,0.0
-0.0,-0.002,0.005,0.002,0.001,-0.006,0.0,0.0,0.0
-0.0,-0.002,0.006,0.002,0.001,-0.007,0.0,0.0,0.0
-0.0,-0.003,0.006,0.002,0.001,-0.008,0.0,0.0,0.0
-0.001,-0.003,0.007,0.002,0.001,-0.009,0.0,0.0,0.0
-0.001,-0.004,0.008,0.003,0.001,-0.011,0.0,0.0,0.0
-0.001,-0.004,0.009,0.003,0.001,-0.012,0.0,0.0,0.0
-0.001,-0.005,0.011,0.003,0.002,-0.014,0.0,0.0,0.0
-0.001,-0.005,0.012,0.004,0.002,-0.015,0.0,0.0,0.0
-0.001,-0.006,0.013,0.004,0.002,-0.017,0.0,0.0,0.0
-0.001,-0.006,0.015,0.005,0.002,-0.019,0.0,0.0,0.0
