 0,0.000003,0.000002,-0.000023,0.000000,0.000000,-0.000037,
 1,0.000003,0.000002,-0.000023,0.000000,0.000000,-0.000036,
 2,0.000002,0.000002,-0.000023,0.000000,0.000000,-0.000034,
 3,0.000002,0.000002,-0.000023,0.000000,0.000000,-0.000034,
 4,0.000002,0.000002,-0.000023,0.000000,0.000000,-0.000033,
 5,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000032,
 6,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000030,
 7,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000030,
 8,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000029,
 9,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000028,
 10,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 11,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 12,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 13,0.000002,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 14,0.000001,0.000002,-0.000022,0.000000,0.000000,-0.000026,
 15,0.000001,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 16,0.000001,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 17,0.000001,0.000002,-0.000022,0.000000,0.000000,-0.000027,
 18,0.000001,0.000001,-0.000021,0.000000,0.000000,-0.000027,
 19,0.000001,0.000002,-0.000021,0.000000,0.000000,-0.000027,
 20,0.000001,0.000001,-0.000021,0.000000,0.000000,-0.000027,
 21,0.000001,0.000001,-0.000020,0.000000,0.000000,-0.000028,
 22,0.000001,0.000001,-0.000019,0.000000,0.000001,-0.000028,
 23,0.000001,0.000001,-0.000018,0.000000,0.000001,-0.000030,
 24,0.000001,0.000001,-0.000017,0.000000,0.000001,-0.000030,
 25,0.000001,0.000001,-0.000014,-0.000000,0.000002,-0.000034,
 26,0.000001,0.000001,-0.000011,0.000000,0.000002,-0.000037,
 27,0.000000,0.000000,-0.000007,-0.000000,0.000003,-0.000041,
 28,0.000000,0.000000,-0.000003,-0.000000,0.000003,-0.000048,
 29,0.000000,-0.000000,0.000002,-0.000001,0.000004,-0.000053,
 30,0.000000,-0.000001,0.000010,-0.000001,0.000005,-0.000063,
 31,0.000000,-0.000003,0.000022,-0.000001,0.000008,-0.000076,
 32,-0.000000,-0.000005,0.000039,-0.000002,0.000012,-0.000094,
 33,-0.000000,-0.000008,0.000060,-0.000002,0.000019,-0.000114,
 34,-0.000000,-0.000010,0.000083,-0.000002,0.000027,-0.000140,
 35,-0.000001,-0.000015,0.000120,-0.000003,0.000043,-0.000183,
 36,-0.000001,-0.000020,0.000160,-0.000003,0.000059,-0.000226,
 37,-0.000001,-0.000023,0.000213,-0.000004,0.000076,-0.000278,
 38,-0.000001,-0.000034,0.000281,-0.000004,0.000095,-0.000346,
 39,-0.000002,-0.000051,0.000356,-0.000005,0.000116,-0.000436,
 40,-0.000002,-0.000086,0.000473,-0.000006,0.000146,-0.000581,
 41,-0.000002,-0.000135,0.000659,-0.000006,0.000181,-0.000885,
 42,-0.000003,-0.000177,0.000884,-0.000007,0.000212,-0.001267,
 43,-0.000004,-0.000234,0.001196,-0.000008,0.000254,-0.001861,
 44,-0.000005,-0.000313,0.001633,-0.000009,0.000309,-0.003542,
 45,-0.000005,-0.000354,0.001863,-0.000009,0.000336,-0.004772,
 46,-0.000009,-0.000463,0.002495,-0.000011,0.000411,-0.007134,
 47,-0.000012,-0.000556,0.003137,-0.000012,0.000487,-0.008489,
