-0.001,-0.002,0.013,-0.001,0.002,-0.022,0.0,0.0,0.0
-0.001,-0.003,0.014,-0.001,0.002,-0.024,0.0,0.0,0.0
-0.001,-0.003,0.016,-0.001,0.003,-0.027,0.0,0.0,0.0
-0.001,-0.003,0.018,-0.001,0.003,-0.03,0.0,0.0,0.0
-0.001,-0.004,0.019,-0.001,0.003,-0.032,0.0,0.0,0.0
-0.001,-0.004,0.021,-0.002,0.004,-0.035,0.0,0.0,0.0
-0.001,-0.004,0.023,-0.002,0.004,-0.039,0.0,0.0,0.0
-0.001,-0.005,0.025,-0.002,0.004,-0.042,0.0,0.0,0.0
-0.002,-0.005,0.027,-0.002,0.004,-0.046,0.0,0.0,0.0
-0.002,-0.006,0.029,-0.002,0.005,-0.049,0.0,0.0,0.0
-0.002,-0.006,0.032,-0.002,0.005,-0.053,0.0,0.0,0.0
-0.002,-0.007,0.034,-0.002,0.006,-0.057,0.0,0.0,0.0
-0.002,-0.007,0.037,-0.002,0.006,-0.062,0.0,0.0,0.0
-0.002,-0.008,0.04,-0.002,0.006,-0.066,0.0,0.0,0.0
-0.002,-0.008,0.042,-0.003,0.007,-0.071,0.0,0.0,0.0
-0.003,-0.009,0.045,-0.003,0.007,-0.076,0.0,0.0,0.0
-0.003,-0.009,0.048,-0.003,0.008,-0.081,0.0,0.0,0.0
-0.003,-0.01,0.052,-0.003,0.008,-0.086,0.0,0.0,0.0
-0.003,-0.011,0.055,-0.003,0.009,-0.092,0.0,0.0,0.0
-0.003,-0.011,0.059,-0.003,0.009,-0.097,0.0,0.0,0.0
-0.004,-0.012,0.062,-0.003,0.01,-0.103,0.0,0.0,0.0
-0.004,-0.013,0.066,-0.003,0.01,-0.11,0.0,0.0,0.0
-0.004,-0.014,0.07,-0.003,0.011,-0.116,0.0,0.0,0.0
-0.004,-0.015,0.074,-0.003,0.011,-0.123,0.0,0.0,0.0
-0.005,-0.015,0.078,-0.003,0.012,-0.13,0.0,0.0,0.0
-0.005,-0.016,0.083,-0.003,0.012,-0.137,0.0,0.0,0.0
-0.005,-0.017,0.087,-0.003,0.013,-0.144,0.0,0.0,0.0
-0.005,-0.018,0.092,-0.004,0.013,-0.152,0.0,0.0,0.0
-0.006,-0.019,0.097,-0.004,0.014,-0.16,0.0,0.0,0.0
-0.006,-0.02,0.102,-0.004,0.015,-0.168,0.0,0.0,0.0
-0.006,-0.021,0.107,-0.004,0.015,-0.176,0.0,0.0,0.0
-0.007,-0.022,0.112,-0.004,0.016,-0.185,0.0,0.0,0.0
-0.007,-0.023,0.118,-0.003,0.017,-0.193,0.0,0.0,0.0
-0.007,-0.025,0.123,-0.003,0.017,-0.203,0.0,0.0,0.0
-0.008,-0.026,0.129,-0.003,0.018,-0.212,0.0,0.0,0.0
-0.008,-0.027,0.135,-0.003,0.019,-0.221,0.0,0.0,0.0
-0.008,-0.028,0.141,-0.003,0.019,-0.231,0.0,0.0,0.0
-0.009,-0.03,0.147,-0.003,0.02,-0.241,0.0,0.0,0.0
-0.009,-0.031,0.154,-0.003,0.021,-0.252,0.0,0.0,0.0
-0.01,-0.032,0.161,-0.003,0.021,-0.263,0.0,0.0,0.0
-0.01,-0.034,0.167,-0.003,0.022,-0.273,0.0,0.0,0.0
-0.01,-0.035,0.174,-0.002,0.023,-0.285,0.0,0.0,0.0
-0.011,-0.037,0.182,-0.002,0.024,-0.296,0.0,0.0,0.0
-0.011,-0.038,0.189,-0.002,0.025,-0.308,0.0,0.0,0.0
-0.012,-0.04,0.196,-0.002,0.025,-0.32,0.0,0.0,0.0
-0.012,-0.042,0.204,-0.001,0.026,-0.332,0.0,0.0,0.0
-0.013,-0.043,0.212,-0.001,0.027,-0.345,0.0,0.0,0.0
-0.013,-0.045,0.22,-0.001,0.028,-0.357,0.0,0.0,0.0
-0.014,-0.047,0.228,-0.0,0.028,-0.37,0.0,0.0,0.0
-0.014,-0.049,0.237,0.0,0.029,-0.384,0.0,0.0,0.0
-0.015,-0.05,0.245,0.001,0.03,-0.397,0.0,0.0,0.0
-0.015,-0.052,0.254,0.001,0.031,-0.411,0.0,0.0,0.0
-0.016,-0.054,0.263,0.002,0.032,-0.426,0.0,0.0,0.0
-0.017,-0.056,0.273,0.002,0.033,-0.44,0.0,0.0,0.0
-0.017,-0.058,0.282,0.003,0.033,-0.455,0.0,0.0,0.0
-0.018,-0.06,0.292,0.003,0.034,-0.47,0.0,0.0,0.0
-0.018,-0.062,0.301,0.004,0.035,-0.485,0.0,0.0,0.0
-0.019,-0.065,0.311,0.005,0.036,-0.501,0.0,0.0,0.0
-0.02,-0.067,0.322,0.006,0.037,-0.517,0.0,0.0,0.0
-0.02,-0.069,0.332,0.006,0.037,-0.533,0.0,0.0,0.0
-0.021,-0.071,0.343,0.007,0.038,-0.549,0.0,0.0,0.0
-0.022,-0.074,0.353,0.008,0.039,-0.566,0.0,0.0,0.0
-0.022,-0.076,0.364,0.009,0.04,-0.583,0.0,0.0,0.0
-0.023,-0.079,0.376,0.01,0.041,-0.6,0.0,0.0,0.0
-0.024,-0.081,0.387,0.011,0.041,-0.618,0.0,0.0,0.0
-0.025,-0.084,0.398,0.012,0.042,-0.636,0.0,0.0,0.0
-0.025,-0.086,0.41,0.013,0.043,-0.654,0.0,0.0,0.0
-0.026,-0.089,0.422,0.015,0.044,-0.672,0.0,0.0,0.0
-0.027,-0.092,0.434,0.016,0.045,-0.691,0.0,0.0,0.0
-0.028,-0.094,0.447,0.017,0.045,-0.71,0.0,0.0,0.0
-0.029,-0.097,0.46,0.019,0.046,-0.73,0.0,0.0,0.0
-0.029,-0.1,0.472,0.02,0.047,-0.749,0.0,0.0,0.0
-0.03,-0.103,0.485,0.022,0.048,-0.769,0.0,0.0,0.0
-0.031,-0.106,0.499,0.023,0.048,-0.789,0.0,0.0,0.0
-0.032,-0.109,0.512,0.025,0.049,-0.81,0.0,0.0,0.0
-0.033,-0.112,0.526,0.027,0.05,-0.83,0.0,0.0,0.0
-0.034,-0.115,0.54,0.028,0.051,-0.851,0.0,0.0,0.0
-0.035,-0.119,0.554,0.03,0.051,-0.873,0.0,0.0,0.0
-0.036,-0.122,0.568,0.032,0.052,-0.894,0.0,0.0,0.0
-0.037,-0.125,0.582,0.034,0.053,-0.916,0.0,0.0,0.0
-0.038,-0.129,0.597,0.036,0.053,-0.938,0.0,0.0,0.0
-0.039,-0.132,0.612,0.038,0.054,-0.961,0.0,0.0,0.0
-0.04,-0.135,0.627,0.04,0.054,-0.983,0.0,0.0,0.0
-0.041,-0.139,0.643,0.043,0.055,-1.006,0.0,0.0,0.0
-0.042,-0.143,0.658,0.045,0.055,-1.03,0.0,0.0,0.0
-0.043,-0.146,0.674,0.048,0.056,-1.053,0.0,0.0,0.0
-0.044,-0.15,0.69,0.05,0.057,-1.077,0.0,0.0,0.0
-0.045,-0.154,0.706,0.053,0.057,-1.101,0.0,0.0,0.0
-0.046,-0.158,0.723,0.056,0.057,-1.126,0.0,0.0,0.0
-0.047,-0.161,0.739,0.058,0.058,-1.15,0.0,0.0,0.0
-0.048,-0.165,0.756,0.061,0.058,-1.175,0.0,0.0,0.0
-0.049,-0.169,0.773,0.064,0.059,-1.2,0.0,0.0,0.0
-0.051,-0.173,0.79,0.067,0.059,-1.226,0.0,0.0,0.0
-0.052,-0.178,0.808,0.071,0.059,-1.251,0.0,0.0,0.0
-0.053,-0.182,0.826,0.074,0.06,-1.277,0.0,0.0,0.0
-0.054,-0.186,0.843,0.077,0.06,-1.304,0.0,0.0,0.0
-0.056,-0.19,0.862,0.081,0.06,-1.33,0.0,0.0,0.0
-0.057,-0.195,0.88,0.084,0.06,-1.357,0.0,0.0,0.0
-0.058,-0.199,0.898,0.088,0.061,-1.384,0.0,0.0,0.0
-0.059,-0.204,0.917,0.092,0.061,-1.411,0.0,0.0,0.0
-0.061,-0.208,0.936,0.096,0.061,-1.439,0.0,0.0,0.0
-0.062,-0.213,0.955,0.1,0.061,-1.467,0.0,0.0,0.0
-0.063,-0.218,0.975,0.104,0.061,-1.495,0.0,0.0,0.0
-0.065,-0.222,0.994,0.108,0.061,-1.523,0.0,0.0,0.0
-0.066,-0.227,1.014,0.112,0.061,-1.552,0.0,0.0,0.0
-0.067,-0.232,1.034,0.117,0.061,-1.58,0.0,0.0,0.0
-0.069,-0.237,1.055,0.122,0.06,-1.609,0.0,0.0,0.0
-0.07,-0.242,1.075,0.126,0.06,-1.639,0.0,0.0,0.0
-0.072,-0.247,1.096,0.131,0.06,-1.668,0.0,0.0,0.0
-0.073,-0.252,1.117,0.136,0.06,-1.698,0.0,0.0,0.0
-0.075,-0.257,1.138,0.141,0.059,-1.728,0.0,0.0,0.0
-0.076,-0.263,1.159,0.146,0.059,-1.758,0.0,0.0,0.0
-0.078,-0.268,1.181,0.152,0.059,-1.789,0.0,0.0,0.0
-0.079,-0.274,1.202,0.157,0.058,-1.82,0.0,0.0,0.0
-0.081,-0.279,1.224,0.163,0.058,-1.851,0.0,0.0,0.0
-0.083,-0.285,1.247,0.169,0.057,-1.882,0.0,0.0,0.0
-0.084,-0.29,1.269,0.175,0.056,-1.913,0.0,0.0,0.0
-0.086,-0.296,1.292,0.181,0.056,-1.945,0.0,0.0,0.0
-0.087,-0.302,1.314,0.187,0.055,-1.977,0.0,0.0,0.0
-0.089,-0.307,1.337,0.193,0.054,-2.009,0.0,0.0,0.0
-0.091,-0.313,1.361,0.2,0.053,-2.041,0.0,0.0,0.0
-0.092,-0.319,1.384,0.206,0.052,-2.074,0.0,0.0,0.0
-0.094,-0.325,1.408,0.213,0.051,-2.107,0.0,0.0,0.0
-0.096,-0.331,1.432,0.22,0.05,-2.14,0.0,0.0,0.0
-0.098,-0.338,1.456,0.227,0.049,-2.173,0.0,0.0,0.0
-0.099,-0.344,1.48,0.234,0.048,-2.206,0.0,0.0,0.0
-0.101,-0.35,1.504,0.242,0.047,-2.24,0.0,0.0,0.0
-0.103,-0.356,1.529,0.249,0.045,-2.273,0.0,0.0,0.0
-0.105,-0.363,1.554,0.257,0.044,-2.307,0.0,0.0,0.0
-0.107,-0.369,1.579,0.265,0.043,-2.342,0.0,0.0,0.0
-0.109,-0.376,1.604,0.273,0.041,-2.376,0.0,0.0,0.0
-0.11,-0.383,1.63,0.281,0.039,-2.41,0.0,0.0,0.0
-0.112,-0.389,1.655,0.289,0.038,-2.445,0.0,0.0,0.0
-0.114,-0.396,1.681,0.298,0.036,-2.48,0.0,0.0,0.0
-0.116,-0.403,1.707,0.307,0.034,-2.515,0.0,0.0,0.0
-0.118,-0.41,1.734,0.316,0.032,-2.551,0.0,0.0,0.0
-0.12,-0.417,1.76,0.325,0.03,-2.586,0.0,0.0,0.0
-0.122,-0.424,1.787,0.334,0.028,-2.622,0.0,0.0,0.0
-0.124,-0.431,1.814,0.343,0.026,-2.657,0.0,0.0,0.0
-0.126,-0.439,1.841,0.353,0.024,-2.693,0.0,0.0,0.0
-0.128,-0.446,1.868,0.363,0.022,-2.73,0.0,0.0,0.0
-0.13,-0.453,1.896,0.373,0.019,-2.766,0.0,0.0,0.0
-0.133,-0.461,1.923,0.383,0.017,-2.802,0.0,0.0,0.0
-0.135,-0.468,1.951,0.393,0.014,-2.839,0.0,0.0,0.0
-0.137,-0.476,1.979,0.404,0.011,-2.876,0.0,0.0,0.0
-0.139,-0.484,2.007,0.415,0.009,-2.913,0.0,0.0,0.0
-0.141,-0.491,2.036,0.426,0.006,-2.95,0.0,0.0,0.0
-0.143,-0.499,2.064,0.437,0.003,-2.987,0.0,0.0,0.0
-0.146,-0.507,2.093,0.448,-0.0,-3.024,0.0,0.0,0.0
-0.148,-0.515,2.122,0.46,-0.003,-3.062,0.0,0.0,0.0
-0.15,-0.523,2.151,0.472,-0.006,-3.099,0.0,0.0,0.0
-0.152,-0.531,2.181,0.484,-0.01,-3.137,0.0,0.0,0.0
-0.155,-0.539,2.21,0.496,-0.013,-3.175,0.0,0.0,0.0
-0.157,-0.548,2.24,0.508,-0.017,-3.213,0.0,0.0,0.0
-0.159,-0.556,2.27,0.521,-0.02,-3.251,0.0,0.0,0.0
-0.162,-0.564,2.3,0.534,-0.024,-3.289,0.0,0.0,0.0
-0.164,-0.573,2.33,0.547,-0.028,-3.327,0.0,0.0,0.0
-0.166,-0.582,2.361,0.56,-0.032,-3.366,0.0,0.0,0.0
-0.169,-0.59,2.391,0.574,-0.036,-3.404,0.0,0.0,0.0
-0.171,-0.599,2.422,0.587,-0.04,-3.443,0.0,0.0,0.0
-0.174,-0.608,2.453,0.601,-0.044,-3.482,0.0,0.0,0.0
-0.176,-0.617,2.484,0.615,-0.049,-3.521,0.0,0.0,0.0
-0.179,-0.626,2.515,0.63,-0.053,-3.56,0.0,0.0,0.0
-0.181,-0.635,2.547,0.645,-0.058,-3.599,0.0,0.0,0.0
-0.184,-0.644,2.578,0.659,-0.062,-3.638,0.0,0.0,0.0
-0.186,-0.653,2.61,0.675,-0.067,-3.677,0.0,0.0,0.0
-0.189,-0.662,2.642,0.69,-0.072,-3.716,0.0,0.0,0.0
-0.192,-0.672,2.674,0.705,-0.077,-3.755,0.0,0.0,0.0
-0.194,-0.681,2.707,0.721,-0.082,-3.795,0.0,0.0,0.0
-0.197,-0.691,2.739,0.737,-0.088,-3.834,0.0,0.0,0.0
-0.2,-0.7,2.772,0.754,-0.093,-3.874,0.0,0.0,0.0
-0.202,-0.71,2.805,0.77,-0.099,-3.913,0.0,0.0,0.0
-0.205,-0.72,2.838,0.787,-0.104,-3.953,0.0,0.0,0.0
-0.208,-0.729,2.871,0.804,-0.11,-3.993,0.0,0.0,0.0
-0.21,-0.739,2.904,0.822,-0.116,-4.033,0.0,0.0,0.0
-0.213,-0.749,2.938,0.839,-0.122,-4.072,0.0,0.0,0.0
-0.216,-0.759,2.971,0.857,-0.128,-4.112,0.0,0.0,0.0
-0.219,-0.769,3.005,0.875,-0.135,-4.152,0.0,0.0,0.0
-0.222,-0.78,3.039,0.893,-0.141,-4.192,0.0,0.0,0.0
-0.224,-0.79,3.073,0.912,-0.148,-4.232,0.0,0.0,0.0
-0.227,-0.8,3.107,0.931,-0.154,-4.272,0.0,0.0,0.0
-0.23,-0.811,3.141,0.95,-0.161,-4.312,0.0,0.0,0.0
-0.233,-0.821,3.176,0.97,-0.168,-4.352,0.0,0.0,0.0
-0.236,-0.832,3.211,0.989,-0.175,-4.392,0.0,0.0,0.0
-0.239,-0.843,3.245,1.009,-0.183,-4.432,0.0,0.0,0.0
-0.242,-0.853,3.28,1.03,-0.19,-4.472,0.0,0.0,0.0
-0.245,-0.864,3.315,1.05,-0.198,-4.512,0.0,0.0,0.0
-0.248,-0.875,3.351,1.071,-0.205,-4.552,0.0,0.0,0.0
-0.251,-0.886,3.386,1.092,-0.213,-4.592,0.0,0.0,0.0
-0.254,-0.897,3.422,1.113,-0.221,-4.632,0.0,0.0,0.0
-0.257,-0.908,3.457,1.135,-0.23,-4.672,0.0,0.0,0.0
-0.26,-0.92,3.493,1.157,-0.238,-4.712,0.0,0.0,0.0
-0.263,-0.931,3.529,1.179,-0.246,-4.752,0.0,0.0,0.0
-0.267,-0.942,3.565,1.202,-0.255,-4.792,0.0,0.0,0.0
-0.27,-0.954,3.601,1.225,-0.264,-4.832,0.0,0.0,0.0
-0.273,-0.966,3.637,1.248,-0.273,-4.872,0.0,0.0,0.0
-0.276,-0.977,3.674,1.271,-0.282,-4.912,0.0,0.0,0.0
-0.279,-0.989,3.71,1.295,-0.291,-4.951,0.0,0.0,0.0
-0.283,-1.001,3.747,1.319,-0.301,-4.991,0.0,0.0,0.0
-0.286,-1.013,3.784,1.343,-0.31,-5.031,0.0,0.0,0.0
-0.289,-1.025,3.821,1.368,-0.32,-5.071,0.0,0.0,0.0
-0.292,-1.037,3.858,1.393,-0.33,-5.11,0.0,0.0,0.0
-0.296,-1.049,3.895,1.418,-0.34,-5.15,0.0,0.0,0.0
-0.299,-1.061,3.932,1.444,-0.35,-5.189,0.0,0.0,0.0
-0.302,-1.073,3.969,1.47,-0.36,-5.229,0.0,0.0,0.0
-0.306,-1.086,4.007,1.496,-0.371,-5.268,0.0,0.0,0.0
-0.309,-1.098,4.044,1.522,-0.382,-5.307,0.0,0.0,0.0
-0.313,-1.111,4.082,1.549,-0.393,-5.346,0.0,0.0,0.0
-0.316,-1.123,4.12,1.576,-0.404,-5.385,0.0,0.0,0.0
-0.319,-1.136,4.158,1.604,-0.415,-5.424,0.0,0.0,0.0
-0.323,-1.149,4.196,1.632,-0.427,-5.463,0.0,0.0,0.0
-0.326,-1.162,4.234,1.66,-0.438,-5.502,0.0,0.0,0.0
-0.33,-1.175,4.272,1.688,-0.45,-5.541,0.0,0.0,0.0
-0.333,-1.188,4.31,1.717,-0.462,-5.579,0.0,0.0,0.0
-0.337,-1.201,4.349,1.746,-0.474,-5.618,0.0,0.0,0.0
-0.341,-1.214,4.387,1.776,-0.487,-5.656,0.0,0.0,0.0
-0.344,-1.228,4.426,1.805,-0.499,-5.694,0.0,0.0,0.0
-0.348,-1.241,4.465,1.835,-0.512,-5.733,0.0,0.0,0.0
-0.351,-1.254,4.503,1.866,-0.525,-5.771,0.0,0.0,0.0
-0.355,-1.268,4.542,1.897,-0.538,-5.808,0.0,0.0,0.0
-0.359,-1.281,4.581,1.928,-0.551,-5.846,0.0,0.0,0.0
-0.362,-1.295,4.62,1.959,-0.565,-5.884,0.0,0.0,0.0
-0.366,-1.309,4.659,1.991,-0.578,-5.921,0.0,0.0,0.0
-0.37,-1.323,4.699,2.023,-0.592,-5.959,0.0,0.0,0.0
-0.374,-1.337,4.738,2.056,-0.606,-5.996,0.0,0.0,0.0
-0.377,-1.351,4.777,2.089,-0.62,-6.033,0.0,0.0,0.0
-0.381,-1.365,4.817,2.122,-0.635,-6.07,0.0,0.0,0.0
-0.385,-1.379,4.856,2.155,-0.649,-6.106,0.0,0.0,0.0
-0.389,-1.393,4.896,2.189,-0.664,-6.143,0.0,0.0,0.0
-0.393,-1.408,4.936,2.224,-0.679,-6.179,0.0,0.0,0.0
-0.397,-1.422,4.975,2.258,-0.695,-6.215,0.0,0.0,0.0
-0.4,-1.437,5.015,2.293,-0.71,-6.251,0.0,0.0,0.0
-0.404,-1.451,5.055,2.329,-0.726,-6.287,0.0,0.0,0.0
-0.408,-1.466,5.095,2.364,-0.741,-6.323,0.0,0.0,0.0
-0.412,-1.481,5.135,2.4,-0.758,-6.358,0.0,0.0,0.0
-0.416,-1.496,5.175,2.437,-0.774,-6.393,0.0,0.0,0.0
-0.42,-1.511,5.215,2.474,-0.79,-6.428,0.0,0.0,0.0
-0.424,-1.526,5.255,2.511,-0.807,-6.463,0.0,0.0,0.0
-0.428,-1.541,5.296,2.548,-0.824,-6.498,0.0,0.0,0.0
-0.432,-1.556,5.336,2.586,-0.841,-6.532,0.0,0.0,0.0
-0.436,-1.571,5.376,2.625,-0.858,-6.566,0.0,0.0,0.0
-0.44,-1.586,5.417,2.663,-0.876,-6.6,0.0,0.0,0.0
-0.445,-1.602,5.457,2.702,-0.894,-6.634,0.0,0.0,0.0
-0.449,-1.617,5.498,2.742,-0.912,-6.668,0.0,0.0,0.0
-0.453,-1.633,5.538,2.782,-0.93,-6.701,0.0,0.0,0.0
-0.457,-1.649,5.579,2.822,-0.948,-6.734,0.0,0.0,0.0
-0.461,-1.664,5.619,2.862,-0.967,-6.767,0.0,0.0,0.0
-0.465,-1.68,5.66,2.903,-0.986,-6.799,0.0,0.0,0.0
-0.47,-1.696,5.701,2.945,-1.005,-6.832,0.0,0.0,0.0
-0.474,-1.712,5.741,2.986,-1.024,-6.864,0.0,0.0,0.0
-0.478,-1.728,5.782,3.029,-1.043,-6.895,0.0,0.0,0.0
-0.482,-1.744,5.823,3.071,-1.063,-6.927,0.0,0.0,0.0
-0.487,-1.761,5.864,3.114,-1.083,-6.958,0.0,0.0,0.0
-0.491,-1.777,5.905,3.157,-1.103,-6.989,0.0,0.0,0.0
-0.495,-1.793,5.946,3.201,-1.124,-7.02,0.0,0.0,0.0
-0.499,-1.81,5.987,3.245,-1.144,-7.05,0.0,0.0,0.0
-0.504,-1.826,6.028,3.29,-1.165,-7.081,0.0,0.0,0.0
-0.508,-1.843,6.068,3.334,-1.186,-7.111,0.0,0.0,0.0
-0.513,-1.86,6.109,3.38,-1.208,-7.14,0.0,0.0,0.0
-0.517,-1.877,6.15,3.425,-1.229,-7.17,0.0,0.0,0.0
-0.521,-1.894,6.192,3.471,-1.251,-7.199,0.0,0.0,0.0
-0.526,-1.911,6.233,3.518,-1.273,-7.227,0.0,0.0,0.0
-0.53,-1.928,6.274,3.565,-1.295,-7.256,0.0,0.0,0.0
-0.535,-1.945,6.315,3.612,-1.318,-7.284,0.0,0.0,0.0
-0.539,-1.962,6.356,3.66,-1.34,-7.312,0.0,0.0,0.0
-0.544,-1.979,6.397,3.708,-1.363,-7.339,0.0,0.0,0.0
-0.548,-1.997,6.438,3.756,-1.387,-7.366,0.0,0.0,0.0
-0.553,-2.014,6.479,3.805,-1.41,-7.393,0.0,0.0,0.0
-0.558,-2.032,6.52,3.855,-1.434,-7.42,0.0,0.0,0.0
-0.562,-2.049,6.561,3.904,-1.458,-7.446,0.0,0.0,0.0
-0.567,-2.067,6.602,3.954,-1.482,-7.472,0.0,0.0,0.0
-0.571,-2.085,6.643,4.005,-1.506,-7.498,0.0,0.0,0.0
-0.576,-2.103,6.685,4.056,-1.531,-7.523,0.0,0.0,0.0
-0.581,-2.121,6.726,4.107,-1.556,-7.548,0.0,0.0,0.0
-0.585,-2.139,6.767,4.159,-1.581,-7.572,0.0,0.0,0.0
-0.59,-2.157,6.808,4.211,-1.607,-7.596,0.0,0.0,0.0
-0.595,-2.175,6.849,4.264,-1.632,-7.62,0.0,0.0,0.0
-0.599,-2.193,6.89,4.317,-1.658,-7.644,0.0,0.0,0.0
-0.604,-2.212,6.931,4.371,-1.684,-7.667,0.0,0.0,0.0
-0.609,-2.23,6.972,4.425,-1.711,-7.69,0.0,0.0,0.0
-0.614,-2.249,7.013,4.479,-1.737,-7.712,0.0,0.0,0.0
-0.619,-2.267,7.054,4.534,-1.764,-7.734,0.0,0.0,0.0
-0.623,-2.286,7.095,4.589,-1.791,-7.756,0.0,0.0,0.0
-0.628,-2.305,7.136,4.644,-1.819,-7.777,0.0,0.0,0.0
-0.633,-2.324,7.177,4.7,-1.847,-7.798,0.0,0.0,0.0
-0.638,-2.343,7.218,4.757,-1.874,-7.818,0.0,0.0,0.0
-0.643,-2.362,7.259,4.814,-1.903,-7.838,0.0,0.0,0.0
-0.648,-2.381,7.299,4.871,-1.931,-7.858,0.0,0.0,0.0
-0.653,-2.4,7.34,4.929,-1.96,-7.878,0.0,0.0,0.0
-0.657,-2.419,7.381,4.987,-1.989,-7.896,0.0,0.0,0.0
-0.662,-2.439,7.422,5.046,-2.018,-7.915,0.0,0.0,0.0
-0.667,-2.458,7.462,5.105,-2.047,-7.933,0.0,0.0,0.0
-0.672,-2.477,7.503,5.164,-2.077,-7.951,0.0,0.0,0.0
-0.677,-2.497,7.544,5.224,-2.107,-7.968,0.0,0.0,0.0
-0.682,-2.517,7.584,5.284,-2.137,-7.985,0.0,0.0,0.0
-0.687,-2.536,7.625,5.345,-2.168,-8.002,0.0,0.0,0.0
-0.692,-2.556,7.665,5.406,-2.199,-8.018,0.0,0.0,0.0
-0.697,-2.576,7.706,5.468,-2.23,-8.033,0.0,0.0,0.0
-0.702,-2.596,7.746,5.53,-2.261,-8.049,0.0,0.0,0.0
-0.708,-2.616,7.786,5.592,-2.293,-8.064,0.0,0.0,0.0
-0.713,-2.636,7.827,5.655,-2.325,-8.078,0.0,0.0,0.0
-0.718,-2.656,7.867,5.719,-2.357,-8.092,0.0,0.0,0.0
-0.723,-2.677,7.907,5.782,-2.389,-8.105,0.0,0.0,0.0
-0.728,-2.697,7.947,5.847,-2.422,-8.118,0.0,0.0,0.0
-0.733,-2.717,7.987,5.911,-2.455,-8.131,0.0,0.0,0.0
-0.738,-2.738,8.027,5.976,-2.488,-8.143,0.0,0.0,0.0
-0.744,-2.759,8.067,6.042,-2.521,-8.155,0.0,0.0,0.0
-0.749,-2.779,8.107,6.108,-2.555,-8.166,0.0,0.0,0.0
-0.754,-2.8,8.147,6.174,-2.589,-8.177,0.0,0.0,0.0
-0.759,-2.821,8.187,6.241,-2.623,-8.188,0.0,0.0,0.0
-0.764,-2.842,8.226,6.309,-2.658,-8.198,0.0,0.0,0.0
-0.77,-2.863,8.266,6.376,-2.692,-8.207,0.0,0.0,0.0
-0.775,-2.884,8.305,6.445,-2.727,-8.216,0.0,0.0,0.0
-0.78,-2.905,8.345,6.513,-2.763,-8.225,0.0,0.0,0.0
-0.785,-2.926,8.384,6.582,-2.798,-8.233,0.0,0.0,0.0
-0.791,-2.947,8.424,6.652,-2.834,-8.24,0.0,0.0,0.0
-0.796,-2.969,8.463,6.722,-2.87,-8.248,0.0,0.0,0.0
-0.801,-2.99,8.502,6.792,-2.907,-8.254,0.0,0.0,0.0
-0.807,-3.012,8.541,6.863,-2.944,-8.26,0.0,0.0,0.0
-0.812,-3.033,8.58,6.934,-2.98,-8.266,0.0,0.0,0.0
-0.818,-3.055,8.619,7.006,-3.018,-8.271,0.0,0.0,0.0
-0.823,-3.077,8.658,7.078,-3.055,-8.276,0.0,0.0,0.0
-0.828,-3.099,8.696,7.151,-3.093,-8.28,0.0,0.0,0.0
-0.834,-3.12,8.735,7.224,-3.131,-8.284,0.0,0.0,0.0
